Query: "DOW". sites: "http://money.cnn.com/" + dateToSearch.strftime("%Y"), "http://www.bloomberg.com/news/", "http://www.rttnews.com/", "http://www.reuters.com/finance", "money.usnews.com", "www.ft.com/home/us", "http://www.cnbc.com/". 
The object of this was to predict the DOW for three test dates.
Observations: The results were very successful! More testing is needed.
http://money.cnn.com/2012/03/30/news/international/Iran-sanctions/|03/30/2012|1|24
http://money.cnn.com/2012/03/30/technology/tweetdeck-bug-twitter/|03/30/2012|-1|3
http://money.cnn.com/2012/03/30/news/economy/lottery-bad-bet/|03/30/2012|1|17
http://money.cnn.com/2012/03/30/pf/expert/retirement-ira.moneymag/|03/30/2012|1|22
http://www.bloomberg.com/news/2012-03-30/u-s-denies-request-to-ban-chemical-in-food-and-drink-packaging.html|03/30/2012|0|27
http://money.cnn.com/2012/03/30/technology/credit-card-data-breach/|03/30/2012|-1|9
http://www.cnbc.com/id/46904461|03/30/2012|-1|10
http://money.cnn.com/2012/03/30/markets/stocks/|03/30/2012|0|1
http://www.bloomberg.com/news/2012-03-30/u-s-stock-futures-rise-s-p-500-heads-for-weekly-advance.html|03/30/2012|-1|2
http://money.usnews.com/money/blogs/planning-to-retire/2012/03/30/the-challenges-of-launching-an-encore-career|03/30/2012|1|29
http://www.cnbc.com/id/46398767|03/30/2012|1|32
http://money.cnn.com/2012/03/29/markets/sears/|03/29/2012|1|6
http://money.cnn.com/2012/03/29/news/international/oecd-g7/|03/29/2012|0|9
http://money.cnn.com/2012/03/29/real_estate/home-sales/|03/29/2012|1|15
http://money.cnn.com/2012/03/29/technology/paypal-zong-ceo/|03/29/2012|0|7
http://money.cnn.com/2012/03/29/technology/rim-earnings/|03/29/2012|-1|3
http://money.cnn.com/2012/03/29/technology/millennial-media-cafe-press-ipo/|03/29/2012|0|5
http://money.cnn.com/2012/03/29/news/economy/gdp/|03/29/2012|-1|12
http://money.cnn.com/2012/03/29/markets/tarp-bank-auction/|03/29/2012|0|8
http://money.cnn.com/2012/03/29/technology/startups/founders-card/|03/29/2012|1|10
http://money.cnn.com/2012/03/29/technology/apple-foxconn-report/|03/29/2012|0|14
http://money.cnn.com/2012/03/29/news/economy/bernanke-lecture-economy/|03/29/2012|1|13
http://www.reuters.com/finance/stocks/TW.L/key-developments|03/29/2012|0|24
http://money.cnn.com/2012/03/29/markets/stocks/|03/29/2012|0|1
http://www.bloomberg.com/news/2012-03-28/bofa-quadruples-moynihan-s-compensation-to-8-09-million-in-2011.html|03/29/2012|0|28
http://www.bloomberg.com/news/2012-03-29/credit-suisse-asked-by-massachusetts-for-details-of-etn-crash.html|03/29/2012|0|25
http://money.cnn.com/2012/03/29/news/economy/green_jobs/|03/29/2012|1|18
http://money.cnn.com/2012/03/29/markets/thebuzz/|03/29/2012|1|4
http://www.cnbc.com/id/46892956|03/29/2012|1|0
