Query: Each Company individually, Sites: "http://money.cnn.com/", "http://www.bloomberg.com/news/", "http://www.rttnews.com/", "http://www.reuters.com/finance", "money.usnews.com", "www.ft.com/home/us", "http://www.cnbc.com/",  "fool.com", "zacks.com"
Notes: This is the first test with data that we are trying to put into our product!

http://www.fool.com/investing/general/2013/11/29/from-main-street-to-wall-street-black-friday-is-al.aspx|11/29/2013|0|"Wal-Mart"|12
http://www.fool.com/how-to-invest/personal-finance/credit/2013/11/29/what-googles-prepaid-card-means-for-you.aspx|11/29/2013|0|"Wal-Mart"|47
http://www.thestreet.com/story/12130184/1/black-friday-shoppers-snap-up-deals-and-apple-ipads.html|11/29/2013|0|"Wal-Mart"|27
http://www.bloomberg.com/news/2013-11-29/shullman-of-shullman-research-sees-wmt-amzn-goliaths-audio-.html|11/29/2013|0|"Wal-Mart"|37
http://www.cnbc.com/id/101235261|11/29/2013|0|"Wal-Mart"|13
http://www.bloomberg.com/news/2013-11-28/wal-mart-uses-wristbands-to-deter-holiday-shopper-melees.html|11/29/2013|0|"Wal-Mart"|2
http://www.cnbc.com/id/101235071|11/29/2013|0|"Wal-Mart"|9
http://www.fool.com/investing/general/2013/11/28/3-reasons-im-thankful-for-warren-buffett.aspx|11/28/2013|0|"American Express"|1
http://www.fool.com/investing/general/2013/11/28/credit-card-companies-want-to-bankroll-black-frida.aspx|11/28/2013|0|"American Express"|0
http://www.fool.com/investing/general/2013/11/28/meet-the-technology-that-could-forever-change-blac.aspx|11/28/2013|0|"AT&T"|0
http://www.bloomberg.com/news/2013-11-27/deutsche-telekom-ceo-says-it-s-time-for-europe-industry-mergers.html|11/28/2013|0|"AT&T"|12
http://www.cnbc.com/id/101234283|11/28/2013|0|"Boeing"|2
http://www.bloomberg.com/news/2013-11-28/thomas-cook-posts-first-profit-since-2010-as-cost-cuts-deliver.html|11/28/2013|0|"Boeing"|1
http://www.fool.com/investing/general/2013/11/28/2-major-challenges-facing-lng-projects.aspx|11/28/2013|0|"Chevron"|0
http://www.fool.com/investing/general/2013/11/28/2-key-drivers-of-anadarkos-growth.aspx|11/28/2013|0|"Chevron"|2
http://www.bloomberg.com/news/2013-11-28/nigeria-to-offer-31-lower-volume-oilfields-to-broaden-investors.html|11/28/2013|0|"Chevron"|1
http://www.bloomberg.com/news/2013-11-28/one-alliance-ceo-says-targets-expansion-in-africa-re-insurance.html|11/28/2013|0|"Chevron"|3
http://www.fool.com/investing/general/2013/11/28/how-dupont-crushed-dow-chemical-and-the-dow-jones.aspx|11/28/2013|0|"DuPont"|0
http://www.bloomberg.com/news/2013-11-28/top-oil-market-news-wti-crude-tumbles-to-lowest-in-six-months.html|11/28/2013|0|"DuPont"|2
http://www.bloomberg.com/news/2013-11-28/nigeria-to-offer-31-lower-volume-oilfields-to-broaden-investors.html|11/28/2013|0|"Exxon Mobil"|5
http://www.bloomberg.com/news/2013-11-28/petrochina-to-buy-25-stake-in-exxon-s-west-qurna-iraq-field.html|11/28/2013|0|"Exxon Mobil"|0
http://www.cnbc.com/id/101234099|11/28/2013|0|"Exxon Mobil"|1
